url,price,rooms,area,location
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bezposrednio-ID4mEfp,1503152.0,4.0,134.21, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bez-posrednikow-ID4mEfk,683304.0,2.0,48.12, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-96m2-bez-posrednikow-ID4mEfm,1095198.0,4.0,96.07, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bez-prowizji-ID4mEfj,690206.0,2.0,50.38, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-prowizji-ID4mEfl,628416.0,2.0,43.64, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-88m2-bez-prowizji-ID4mEfh,1074722.0,3.0,88.82, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-88m2-bez-posrednikow-ID4mEfi,1050770.0,3.0,88.3, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-bez-posrednikow-ID4mEff,645320.0,2.0,44.2, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bezposrednio-ID4mEfg,703479.0,2.0,50.61, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-bez-prowizji-ID4mEfc,694980.0,2.0,51.48, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-posrednikow-ID4mEfd,632780.0,2.0,43.64, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-123m2-bez-prowizji-ID4mEfe,1447992.0,4.0,123.76, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-bez-prowizji-ID4mEfa,660744.0,2.0,47.88, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-bezposrednio-ID4mEf9,1070496.0,4.0,95.58, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bez-prowizji-ID4mEfb,678492.0,2.0,48.12, Koszutka
https://www.otodom.pl/pl/oferta/mieszkanie-w-centrum-katowic-po-remoncie-ID4jtZ7,355000.0,2.0,45.0, Śródmieście
https://www.otodom.pl/pl/oferta/nowe-klimatyzowane-scisle-centrum-ID4l4op,295000.0,1.0,32.0, Śródmieście
https://www.otodom.pl/pl/oferta/katowice-srodmiescie-po-remoncie-3maja-ID4nauM,425000.0,2.0,46.98, Śródmieście
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-bezposrednio-ID4mEf7,692685.0,2.0,51.31, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-bez-prowizji-ID4mEf6,640900.0,2.0,44.2, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bez-posrednikow-ID4mEf5,698418.0,2.0,50.61, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-88m2-bezposrednio-ID4mEf1,1065840.0,3.0,88.82, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-96m2-bez-prowizji-ID4mEf3,1085591.0,4.0,96.07, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bez-posrednikow-ID4mEf2,1489731.0,4.0,134.21, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-58m2-bezposrednio-ID4mEf0,767712.0,2.0,58.16, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-bez-posrednikow-ID4mEeZ,687554.0,2.0,51.31, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-123m2-bezposrednio-ID4mEeX,1435616.0,4.0,123.76, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-bez-posrednikow-ID4mEeY,665532.0,2.0,47.88, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-58m2-bez-prowizji-ID4mEeT,773528.0,2.0,58.16, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bez-prowizji-ID4mEeW,1477740.0,4.0,134.34, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-44m2-bezposrednio-ID4mEeV,636480.0,2.0,44.2, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bezposrednio-ID4mEeU,620477.0,2.0,43.39, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-posrednikow-ID4mEeQ,628628.0,2.0,43.96, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-58m2-bez-posrednikow-ID4mEeR,786044.0,2.0,58.66, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-123m2-bez-prowizji-ID4mEeN,1410864.0,4.0,123.76, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-88m2-bez-prowizji-ID4mEeM,1041940.0,3.0,88.3, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bez-posrednikow-ID4mEeP,663918.0,2.0,48.11, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bezposrednio-ID4mEeO,668729.0,2.0,48.11, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bezposrednio-ID4mEeJ,607460.0,2.0,43.39, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-58m2-bez-prowizji-ID4mEeI,756080.0,2.0,58.16, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-bez-prowizji-ID4mEeL,682423.0,2.0,51.31, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bezposrednio-ID4mEeH,685168.0,2.0,50.38, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-bez-posrednikow-ID4mEeK,1060938.0,4.0,95.58, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-123m2-bez-posrednikow-ID4mEeG,1423240.0,4.0,123.76, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-prowizji-ID4mEeF,624232.0,2.0,43.96, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-bez-prowizji-ID4mEeB,1051380.0,4.0,95.58, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bez-prowizji-ID4mEeA,659107.0,2.0,48.11, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-88m2-bezposrednio-ID4mEeC,1033110.0,3.0,88.3, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-posrednikow-ID4mEeE,616138.0,2.0,43.39, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bezposrednio-ID4mEeD,1464306.0,4.0,134.34, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-bezposrednio-ID4mEez,655956.0,2.0,47.88, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bez-posrednikow-ID4mEev,680130.0,2.0,50.38, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bez-posrednikow-ID4mEex,1450872.0,4.0,134.34, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-bez-posrednikow-ID4mEew,651168.0,2.0,47.88, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-bezposrednio-ID4mEet,1041822.0,4.0,95.58, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bezposrednio-ID4mEeu,619836.0,2.0,43.96, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-bezposrednio-ID4mEes,677292.0,2.0,51.31, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bez-prowizji-ID4mEer,1437438.0,4.0,134.34, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-bez-posrednikow-ID4mEep,672161.0,2.0,51.31, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bez-posrednikow-ID4mEem,649485.0,2.0,48.11, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bezposrednio-ID4mEeq,654296.0,2.0,48.11, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bez-prowizji-ID4mEen,675092.0,2.0,50.38, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-bez-posrednikow-ID4mEeh,1032264.0,4.0,95.58, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-88m2-bez-posrednikow-ID4mEei,1006620.0,3.0,88.3, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-bez-prowizji-ID4mEej,646380.0,2.0,47.88, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-88m2-bez-posrednikow-ID4mEel,1024280.0,3.0,88.3, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-123m2-bezposrednio-ID4mEeg,1398488.0,4.0,123.76, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-113m2-loggia-ID4mEef,1084092.0,4.0,113.64, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-posrednikow-ID4mEee,615440.0,2.0,43.96, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-loggia-bez-prowizji-ID4mEed,548964.0,2.0,47.95, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-83m2-loggia-bezposrednio-ID4mEeb,815166.0,3.0,83.76, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-123m2-bez-prowizji-ID4mEe8,1386112.0,4.0,123.76, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bezposrednio-ID4mEe9,670054.0,2.0,50.38, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-loggia-bez-prowizji-ID4mEec,501258.0,2.0,42.64, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-111m2-2-loggie-ID4mEea,995102.0,4.0,111.77, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-87m2-loggia-bez-prowizji-ID4mEe5,811480.0,4.0,87.8, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-ID4mEe7,521710.0,2.0,45.16, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bezposrednio-ID4mEe4,1424004.0,4.0,134.34, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-52m2-loggia-ID4mEe6,589857.0,2.0,52.89, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bezposrednio-ID4mEe1,644674.0,2.0,48.11, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-bezposrednio-ID4mEe3,1022706.0,4.0,95.58, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bez-posrednikow-ID4mEe0,639863.0,2.0,48.11, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-posrednikow-ID4mEe2,603121.0,2.0,43.39, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bezposrednio-ID4mEdY,659978.0,2.0,50.38, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bez-prowizji-ID4mEdX,665016.0,2.0,50.38, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-88m2-bez-prowizji-ID4mEdV,997790.0,3.0,88.3, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-58m2-bez-prowizji-ID4mEdW,744448.0,2.0,58.16, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bezposrednio-ID4mEdU,598782.0,2.0,43.39, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-bez-prowizji-ID4mEdT,636804.0,2.0,47.88, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-bez-posrednikow-ID4mEdP,661899.0,2.0,51.31, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-86m2-balkon-bezposrednio-ID4fuGL,,3.0,86.9, Brynów-Osiedle Zgrzebnioka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39-35-m2-balkon-ID4jos4,412500.0,2.0,39.35, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/kawalerka-14-pietro-sokolska-30-towers-w-katow-ID4mET5,476420.0,1.0,29.05, Śródmieście
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-123m2-bezposrednio-ID4mEdS,1373736.0,4.0,123.76, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-bezposrednio-ID4mEdR,667030.0,2.0,51.31, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bez-prowizji-ID4mEdQ,1410570.0,4.0,134.34, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-bez-posrednikow-ID4mEdL,641592.0,2.0,47.88, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-posrednikow-ID4mEdO,606648.0,2.0,43.96, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bezposrednio-ID4mEdN,1397136.0,4.0,134.34, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-prowizji-ID4mEdM,602252.0,2.0,43.96, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-posrednikow-ID4mEdK,594443.0,2.0,43.39, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bez-posrednikow-ID4mEdI,654940.0,2.0,50.38, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-bezposrednio-ID4mEdG,632016.0,2.0,47.88, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-51m2-bez-prowizji-ID4mEdJ,656768.0,2.0,51.31, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-123m2-bez-posrednikow-ID4mEdF,1361360.0,4.0,123.76, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-123m2-bez-prowizji-ID4mEdC,1348984.0,4.0,123.76, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bez-prowizji-ID4mEdE,635052.0,2.0,48.11, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-bez-posrednikow-ID4mEdD,1013148.0,4.0,95.58, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-58m2-bezposrednio-ID4mEdB,738632.0,2.0,58.16, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bezposrednio-ID4mEdx,597856.0,2.0,43.96, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-bezposrednio-ID4mEdy,630241.0,2.0,48.11, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-prowizji-ID4mEdr,590104.0,2.0,43.39, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-58m2-bez-posrednikow-ID4mEdu,732816.0,2.0,58.16, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-84m2-loggia-bez-prowizji-ID4mEdt,931204.0,3.0,84.41, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bez-posrednikow-ID4mEdv,1383702.0,4.0,134.34, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-53m2-bezposrednio-ID4mEds,674751.0,2.0,53.13, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-bez-posrednikow-ID4mEdo,627228.0,2.0,47.88, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-50m2-bez-prowizji-ID4mEdp,649902.0,2.0,50.38, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-134m2-bez-prowizji-ID4mEdq,1370268.0,4.0,134.34, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-95m2-bezposrednio-ID4mEdn,994032.0,4.0,95.58, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-ID4mEdh,572680.0,2.0,43.87, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bezposrednio-ID4mEdj,586170.0,2.0,43.42, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-bez-posrednikow-ID4mEdm,593460.0,2.0,43.96, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-58m2-bez-prowizji-ID4mEdk,727000.0,2.0,58.16, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-loggia-ID4mEdi,520682.0,2.0,38.68, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mEdf,587330.0,2.0,45.7, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-88m2-loggia-ID4mEde,920111.0,4.0,88.97, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-113m2-2-loggie-ID4mEdg,1160449.0,4.0,113.75, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-loggia-bez-prowizji-ID4mEda,528454.0,2.0,39.26, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-loggia-bezposrednio-ID4mEd9,521735.0,2.0,39.05, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-bez-prowizji-ID4mEdd,564100.0,2.0,43.21, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-ID4mEd5,579966.0,2.0,45.48, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-loggia-bez-prowizji-ID4mEd6,513755.0,2.0,38.45, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-bez-prowizji-ID4mEd8,604709.0,2.0,48.19, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-bez-prowizji-ID4mEd7,562617.0,2.0,43.43, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-53m2-loggia-ID4mEd4,655302.0,2.0,53.06, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-ID4mEd0,552770.0,2.0,43.0, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-112m2-2-loggie-ID4mEd1,1138926.0,4.0,112.74, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-bezposrednio-ID4mEd3,557070.0,2.0,43.0, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-88m2-loggia-bez-prowizji-ID4mEd2,906216.0,4.0,88.48, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-bezposrednio-ID4mEcV,558274.0,2.0,43.43, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mEcW,575418.0,2.0,45.48, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-bezposrednio-ID4mEcZ,599890.0,2.0,48.19, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-88m2-loggia-bezposrednio-ID4mEcY,906216.0,4.0,88.48, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-112m2-2-loggie-ID4mEcU,1127652.0,4.0,112.74, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-115m2-loggia-bezposrednio-ID4mEcP,1216686.0,4.0,115.44, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-loggia-ID4mEcR,517830.0,2.0,39.05, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-loggia-bezposrednio-ID4mEcT,509910.0,2.0,38.45, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-83m2-loggia-bez-prowizji-ID4mEcQ,897749.0,3.0,83.65, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-ID4mEcO,595071.0,2.0,48.19, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-ID4mEcN,553931.0,2.0,43.43, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-112m2-2-loggie-ID4mEcM,1116378.0,4.0,112.74, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-bez-prowizji-ID4mEcK,548470.0,2.0,43.0, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mEcL,570870.0,2.0,45.48, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-53m2-loggia-ID4mEcF,639384.0,2.0,53.06, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-115m2-loggia-ID4mEcG,1205142.0,4.0,115.44, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-53m2-loggia-bezposrednio-ID4mEcI,644690.0,2.0,53.06, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-loggia-bez-prowizji-ID4mEcH,513925.0,2.0,39.05, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-loggia-ID4mEcE,506065.0,2.0,38.45, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-38m2-loggia-bezposrednio-ID4mEcC,498375.0,2.0,38.45, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-83m2-loggia-bezposrednio-ID4mEcB,889384.0,3.0,83.65, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-bez-prowizji-ID4mEcA,549588.0,2.0,43.43, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-ID4mEcz,566322.0,2.0,45.48, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-88m2-loggia-bez-prowizji-ID4mEcv,888520.0,4.0,88.48, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-112m2-2-loggie-ID4mEcx,1105104.0,4.0,112.74, Koszutka
https://www.otodom.pl/pl/oferta/lux-po-generalnym-remoncie-wyposazony-umeblowany-ID4n5ih,559000.0,3.0,50.0, Kostuchna
https://www.otodom.pl/pl/oferta/duza-kawalerka-38m2-co-miejskie-ul-hallera-blok-ID4mEwh,206000.0,1.0,37.58, Szopienice-Burowiec
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-loggia-bez-prowizji-ID4g391,569816.0,3.0,62.06, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-bezposrednio-ID4mEcy,544170.0,2.0,43.0, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-112m2-2-loggie-ID4mEcw,1093830.0,4.0,112.74, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-48m2-loggia-bezposrednio-ID4mEcr,590252.0,2.0,48.19, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-loggia-bezposrednio-ID4mEcs,510020.0,2.0,39.05, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-ID4mEcp,539870.0,2.0,43.0, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-115m2-loggia-bez-prowizji-ID4mEcu,1193598.0,4.0,115.44, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bez-prowizji-ID4mEct,561774.0,2.0,45.48, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-111m2-2-loggie-ID4mEcm,983925.0,4.0,111.77, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-43m2-loggia-bezposrednio-ID4mEcn,545245.0,2.0,43.43, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-83m2-loggia-ID4mEco,881019.0,3.0,83.65, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-loggia-ID4mEcl,496994.0,2.0,42.64, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-113m2-loggia-bezposrednio-ID4mEcj,1072728.0,4.0,113.64, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-39m2-loggia-ID4mEci,506115.0,2.0,39.05, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-53m2-loggia-bez-prowizji-ID4mEce,634078.0,2.0,53.06, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-45m2-loggia-bezposrednio-ID4mEch,517194.0,2.0,45.16, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-88m2-loggia-bezposrednio-ID4mEcf,879672.0,4.0,88.48, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-47m2-loggia-ID4mEcg,544169.0,2.0,47.95, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-42m2-loggia-bez-prowizji-ID4mEcb,497342.0,2.0,42.67, Koszutka
https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-87m2-loggia-ID4mEcd,802700.0,4.0,87.8, Koszutka
https://www.otodom.pl/pl/oferta/3-pokojowe-mieszkanie-83m2-loggia-bez-prowizji-ID4mEcc,806790.0,3.0,83.76, Koszutka
https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-52m2-loggia-bezposrednio-ID4mEc8,584376.0,2.0,52.89, Koszutka
https://www.otodom.pl/pl/oferta/apartament-z-pieknym-widokiem-ID4mE9M,448272.0,2.0,45.28, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/3-pokoje-na-koszutce-ID4mE9L,593986.0,3.0,63.19, Wełnowiec-Józefowiec
https://www.otodom.pl/pl/oferta/przestronne-trzy-pokoje-balkon-gardeba-brynow-ID4mE5t,549000.0,3.0,63.0, Brynów-Osiedle Zgrzebnioka
